step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
3060000 1063 1937 18 7
3065000 1057 1943 18 7
3070000 1059 1941 18 7
3075000 1063 1937 18 7
3080000 1061 1939 18 7
3085000 1071 1929 18 7
3090000 1062 1938 18 7
3095000 1060 1940 18 7
3100000 1058 1942 18 7
3105000 1061 1939 18 7
3110000 1064 1936 18 7
3115000 1069 1931 18 7
3120000 1061 1939 18 7
3125000 1058 1942 18 7
3130000 1061 1939 18 7
3135000 1057 1943 18 7
3140000 1056 1944 18 7
3145000 1061 1939 18 7
3150000 1057 1943 18 7
3155000 1062 1938 18 7
3160000 1061 1939 18 7
3165000 1068 1932 18 7
3170000 1067 1933 18 7
3175000 1072 1928 18 7
3180000 1062 1938 18 7
3185000 1059 1941 18 7
3190000 1055 1945 18 7
3195000 1059 1941 18 7
3200000 1058 1942 18 7
3205000 1065 1935 18 7
3210000 1062 1938 18 7
3215000 1063 1937 18 7
3220000 1056 1944 18 7
3225000 1061 1939 18 7
3230000 1066 1934 18 7
3235000 1064 1936 18 7
3240000 1065 1935 18 7
3245000 1062 1938 18 7
3250000 1059 1941 18 7
3255000 1056 1944 18 7
3260000 1057 1943 18 7
3265000 1069 1931 18 7
3270000 1063 1937 18 7
3275000 1067 1933 18 7
3280000 1066 1934 18 7
3285000 1071 1929 18 7
3290000 1065 1935 18 7
3295000 1059 1941 18 7
3300000 1057 1943 18 7
3305000 1059 1941 18 7
3310000 1064 1936 18 7
3315000 1062 1938 18 7
3320000 1061 1939 18 7
3325000 1064 1936 18 7
3330000 1066 1934 18 7
3335000 1062 1938 18 7
3340000 1070 1930 18 7
3345000 1060 1940 18 7
3350000 1059 1941 18 7
3355000 1062 1938 18 7
3360000 1063 1937 18 7
3365000 1062 1938 18 7
3370000 1062 1938 18 7
3375000 1062 1938 18 7
3380000 1058 1942 18 7
3385000 1063 1937 18 7
3390000 1064 1936 18 7
3395000 1070 1930 18 7
3400000 1062 1938 18 7
3405000 1060 1940 18 7
3410000 1063 1937 18 7
3415000 1056 1944 18 7
3420000 1053 1947 18 7
3425000 1062 1938 18 7
3430000 1049 1951 18 7
3435000 1054 1946 18 7
3440000 1059 1941 18 7
3445000 1055 1945 18 7
3450000 1062 1938 18 7
3455000 1062 1938 18 7
3460000 1060 1940 18 7
3465000 1066 1934 18 7
3470000 1061 1939 18 7
3475000 1063 1937 18 7
3480000 1063 1937 18 7
3485000 1056 1944 18 7
3490000 1059 1941 18 7
3495000 1066 1934 18 7
3500000 1062 1938 18 7
3505000 1066 1934 18 7
3510000 1073 1927 18 7
3515000 1066 1934 18 7
3520000 1053 1947 18 7
3525000 1065 1935 18 7
