step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
2380000 1824 1176 20 5
2385000 1811 1189 20 5
2390000 1816 1184 20 5
2395000 1815 1185 20 5
2400000 1826 1174 20 5
2405000 1819 1181 20 5
2410000 1813 1187 20 5
2415000 1821 1179 20 5
2420000 1817 1183 20 5
2425000 1820 1180 20 5
2430000 1809 1191 20 5
2435000 1812 1188 20 5
2440000 1809 1191 20 5
2445000 1823 1177 20 5
2450000 1811 1189 20 5
2455000 1821 1179 20 5
2460000 1811 1189 21 4
2465000 1810 1190 20 5
2470000 1815 1185 20 5
2475000 1817 1183 20 5
2480000 1821 1179 20 5
2485000 1821 1179 20 5
2490000 1816 1184 20 5
2495000 1810 1190 20 5
2500000 1804 1196 20 5
2505000 1813 1187 20 5
2510000 1818 1182 20 5
2515000 1815 1185 20 5
2520000 1819 1181 21 4
2525000 1823 1177 20 5
2530000 1823 1177 20 5
2535000 1815 1185 20 5
2540000 1825 1175 20 5
2545000 1832 1168 20 5
2550000 1823 1177 20 5
2555000 1824 1176 20 5
2560000 1823 1177 20 5
2565000 1820 1180 20 5
2570000 1827 1173 20 5
2575000 1828 1172 20 5
2580000 1821 1179 20 5
2585000 1817 1183 20 5
2590000 1826 1174 20 5
2595000 1827 1173 20 5
2600000 1830 1170 20 5
2605000 1826 1174 20 5
2610000 1821 1179 20 5
2615000 1824 1176 20 5
2620000 1822 1178 20 5
2625000 1813 1187 20 5
2630000 1823 1177 20 5
2635000 1832 1168 20 5
2640000 1825 1175 20 5
2645000 1826 1174 20 5
2650000 1818 1182 20 5
2655000 1819 1181 20 5
2660000 1813 1187 21 4
2665000 1828 1172 20 5
2670000 1826 1174 20 5
2675000 1832 1168 21 4
2680000 1833 1167 21 4
2685000 1831 1169 20 5
2690000 1819 1181 20 5
2695000 1813 1187 20 5
2700000 1828 1172 20 5
2705000 1822 1178 20 5
2710000 1836 1164 20 5
2715000 1831 1169 21 4
2720000 1838 1162 20 5
2725000 1830 1170 21 4
2730000 1837 1163 21 4
2735000 1836 1164 20 5
2740000 1838 1162 21 4
2745000 1833 1167 20 5
2750000 1831 1169 21 4
2755000 1834 1166 21 4
2760000 1827 1173 21 4
2765000 1835 1165 21 4
2770000 1842 1158 21 4
2775000 1842 1158 21 4
2780000 1840 1160 21 4
2785000 1841 1159 21 4
2790000 1847 1153 21 4
2795000 1843 1157 21 4
2800000 1845 1155 21 4
2805000 1852 1148 21 4
2810000 1845 1155 21 4
2815000 1849 1151 20 5
2820000 1856 1144 20 5
2825000 1841 1159 20 5
2830000 1839 1161 21 4
2835000 1844 1156 20 5
2840000 1853 1147 21 4
2845000 1847 1153 20 5
2850000 1851 1149 20 5
2855000 1852 1148 20 5
2860000 1847 1153 20 5
2865000 1839 1161 21 4
2870000 1837 1163 20 5
2875000 1837 1163 20 5
2880000 1830 1170 20 5
2885000 1835 1165 20 5
2890000 1835 1165 20 5
2895000 1849 1151 21 4
2900000 1834 1166 20 5
2905000 1844 1156 20 5
2910000 1848 1152 20 5
2915000 1831 1169 20 5
2920000 1839 1161 20 5
2925000 1839 1161 21 4
2930000 1850 1150 21 4
2935000 1851 1149 20 5
2940000 1842 1158 21 4
2945000 1850 1150 20 5
2950000 1828 1172 21 4
2955000 1852 1148 21 4
2960000 1845 1155 21 4
2965000 1853 1147 21 4
2970000 1845 1155 21 4
2975000 1849 1151 21 4
2980000 1841 1159 21 4
2985000 1858 1142 21 4
2990000 1855 1145 21 4
2995000 1849 1151 21 4
3000000 1849 1151 20 5
3005000 1856 1144 21 4
3010000 1850 1150 21 4
3015000 1854 1146 20 5
3020000 1855 1145 20 5
3025000 1857 1143 20 5
3030000 1852 1148 20 5
3035000 1850 1150 20 5
3040000 1850 1150 20 5
3045000 1838 1162 20 5
3050000 1837 1163 20 5
3055000 1839 1161 20 5
3060000 1842 1158 20 5
3065000 1840 1160 20 5
3070000 1849 1151 20 5
3075000 1854 1146 20 5
3080000 1855 1145 20 5
3085000 1854 1146 20 5
3090000 1856 1144 20 5
3095000 1840 1160 20 5
3100000 1855 1145 21 4
3105000 1848 1152 21 4
3110000 1844 1156 21 4
3115000 1853 1147 21 4
3120000 1839 1161 21 4
3125000 1846 1154 20 5
3130000 1856 1144 21 4
3135000 1872 1128 21 4
3140000 1862 1138 21 4
3145000 1859 1141 20 5
3150000 1859 1141 21 4
3155000 1857 1143 21 4
3160000 1864 1136 21 4
3165000 1846 1154 20 5
3170000 1844 1156 21 4
3175000 1858 1142 21 4
3180000 1856 1144 20 5
3185000 1861 1139 20 5
3190000 1862 1138 21 4
3195000 1853 1147 20 5
3200000 1861 1139 20 5
3205000 1857 1143 21 4
3210000 1861 1139 21 4
3215000 1864 1136 21 4
3220000 1848 1152 21 4
3225000 1850 1150 21 4
3230000 1848 1152 21 4
3235000 1851 1149 21 4
3240000 1856 1144 21 4
3245000 1838 1162 20 5
3250000 1837 1163 21 4
3255000 1840 1160 20 5
3260000 1854 1146 21 4
3265000 1846 1154 20 5
3270000 1845 1155 21 4
3275000 1842 1158 21 4
3280000 1851 1149 20 5
3285000 1844 1156 20 5
3290000 1850 1150 20 5
3295000 1852 1148 21 4
3300000 1846 1154 20 5
3305000 1841 1159 20 5
3310000 1847 1153 21 4
3315000 1859 1141 21 4
3320000 1838 1162 20 5
3325000 1847 1153 21 4
3330000 1851 1149 21 4
3335000 1853 1147 21 4
3340000 1857 1143 21 4
3345000 1853 1147 20 5
3350000 1833 1167 20 5
3355000 1852 1148 20 5
3360000 1845 1155 20 5
3365000 1837 1163 20 5
3370000 1851 1149 20 5
3375000 1852 1148 20 5
3380000 1845 1155 20 5
3385000 1850 1150 20 5
3390000 1833 1167 20 5
3395000 1856 1144 20 5
3400000 1832 1168 20 5
3405000 1848 1152 20 5
3410000 1860 1140 20 5
3415000 1848 1152 20 5
3420000 1846 1154 20 5
3425000 1846 1154 20 5
3430000 1851 1149 20 5
3435000 1842 1158 20 5
3440000 1843 1157 20 5
3445000 1839 1161 20 5
3450000 1854 1146 20 5
3455000 1840 1160 20 5
3460000 1849 1151 20 5
3465000 1856 1144 20 5
3470000 1854 1146 20 5
3475000 1860 1140 20 5
3480000 1858 1142 20 5
3485000 1854 1146 20 5
3490000 1862 1138 20 5
3495000 1854 1146 20 5
3500000 1863 1137 20 5
3505000 1857 1143 20 5
3510000 1859 1141 20 5
3515000 1863 1137 20 5
3520000 1844 1156 20 5
3525000 1848 1152 20 5
3530000 1857 1143 20 5
3535000 1861 1139 20 5
3540000 1856 1144 20 5
3545000 1854 1146 20 5
3550000 1859 1141 20 5
3555000 1850 1150 20 5
3560000 1849 1151 20 5
3565000 1857 1143 20 5
3570000 1852 1148 20 5
3575000 1867 1133 20 5
3580000 1867 1133 20 5
3585000 1863 1137 20 5
3590000 1861 1139 20 5
3595000 1877 1123 20 5
3600000 1860 1140 20 5
3605000 1853 1147 20 5
3610000 1850 1150 20 5
3615000 1854 1146 20 5
3620000 1857 1143 20 5
3625000 1863 1137 20 5
3630000 1850 1150 20 5
3635000 1863 1137 20 5
3640000 1851 1149 20 5
3645000 1855 1145 20 5
3650000 1858 1142 20 5
3655000 1867 1133 20 5
3660000 1867 1133 20 5
3665000 1865 1135 20 5
3670000 1874 1126 20 5
3675000 1860 1140 20 5
3680000 1865 1135 20 5
3685000 1871 1129 20 5
3690000 1867 1133 20 5
3695000 1866 1134 20 5
3700000 1864 1136 20 5
3705000 1871 1129 20 5
3710000 1869 1131 20 5
3715000 1870 1130 20 5
3720000 1855 1145 20 5
3725000 1858 1142 20 5
3730000 1867 1133 20 5
3735000 1861 1139 20 5
3740000 1874 1126 20 5
3745000 1859 1141 20 5
3750000 1862 1138 20 5
3755000 1853 1147 20 5
3760000 1854 1146 20 5
3765000 1859 1141 20 5
3770000 1873 1127 20 5
3775000 1861 1139 20 5
3780000 1873 1127 20 5
3785000 1869 1131 20 5
3790000 1871 1129 20 5
3795000 1873 1127 20 5
3800000 1874 1126 20 5
3805000 1876 1124 20 5
3810000 1883 1117 20 5
3815000 1860 1140 20 5
3820000 1871 1129 20 5
3825000 1866 1134 20 5
3830000 1870 1130 20 5
3835000 1876 1124 20 5
3840000 1854 1146 20 5
3845000 1865 1135 20 5
3850000 1871 1129 20 5
3855000 1879 1121 20 5
3860000 1880 1120 20 5
3865000 1880 1120 20 5
3870000 1874 1126 20 5
3875000 1881 1119 20 5
3880000 1876 1124 20 5
3885000 1876 1124 20 5
3890000 1878 1122 20 5
3895000 1881 1119 20 5
3900000 1893 1107 20 5
3905000 1871 1129 20 5
3910000 1881 1119 20 5
3915000 1879 1121 20 5
3920000 1875 1125 20 5
3925000 1878 1122 20 5
3930000 1881 1119 20 5
3935000 1881 1119 20 5
3940000 1879 1121 20 5
3945000 1857 1143 20 5
3950000 1883 1117 20 5
3955000 1875 1125 20 5
3960000 1876 1124 20 5
3965000 1870 1130 20 5
3970000 1868 1132 20 5
3975000 1879 1121 20 5
3980000 1871 1129 20 5
3985000 1883 1117 20 5
3990000 1877 1123 20 5
3995000 1870 1130 20 5
4000000 1882 1118 20 5
4005000 1883 1117 20 5
4010000 1883 1117 20 5
4015000 1880 1120 20 5
4020000 1882 1118 20 5
4025000 1873 1127 20 5
4030000 1873 1127 20 5
4035000 1864 1136 20 5
4040000 1883 1117 20 5
4045000 1875 1125 20 5
4050000 1864 1136 20 5
4055000 1875 1125 20 5
4060000 1870 1130 20 5
4065000 1880 1120 20 5
4070000 1875 1125 20 5
4075000 1884 1116 20 5
4080000 1876 1124 20 5
4085000 1888 1112 20 5
4090000 1884 1116 20 5
4095000 1887 1113 20 5
4100000 1887 1113 20 5
4105000 1891 1109 20 5
4110000 1884 1116 20 5
4115000 1893 1107 20 5
4120000 1891 1109 20 5
4125000 1889 1111 20 5
4130000 1883 1117 20 5
4135000 1882 1118 20 5
4140000 1894 1106 20 5
4145000 1894 1106 20 5
4150000 1892 1108 20 5
4155000 1894 1106 20 5
4160000 1896 1104 20 5
4165000 1877 1123 20 5
4170000 1893 1107 20 5
4175000 1881 1119 20 5
4180000 1885 1115 20 5
4185000 1890 1110 20 5
4190000 1889 1111 20 5
4195000 1889 1111 20 5
4200000 1883 1117 20 5
4205000 1879 1121 20 5
4210000 1881 1119 20 5
4215000 1881 1119 20 5
4220000 1886 1114 20 5
4225000 1879 1121 20 5
4230000 1881 1119 20 5
4235000 1887 1113 20 5
4240000 1881 1119 20 5
4245000 1884 1116 20 5
4250000 1886 1114 20 5
4255000 1896 1104 20 5
4260000 1881 1119 20 5
4265000 1889 1111 20 5
4270000 1891 1109 20 5
4275000 1886 1114 20 5
4280000 1886 1114 20 5
4285000 1899 1101 20 5
4290000 1894 1106 20 5
4295000 1895 1105 20 5
4300000 1896 1104 20 5
4305000 1890 1110 20 5
4310000 1897 1103 20 5
4315000 1889 1111 20 5
4320000 1883 1117 20 5
4325000 1885 1115 20 5
4330000 1892 1108 20 5
4335000 1886 1114 20 5
4340000 1899 1101 20 5
4345000 1894 1106 20 5
4350000 1891 1109 20 5
4355000 1880 1120 20 5
4360000 1886 1114 20 5
4365000 1895 1105 20 5
4370000 1887 1113 20 5
4375000 1890 1110 20 5
4380000 1879 1121 20 5
4385000 1882 1118 20 5
4390000 1887 1113 20 5
4395000 1872 1128 20 5
4400000 1879 1121 20 5
4405000 1874 1126 20 5
4410000 1888 1112 20 5
4415000 1890 1110 20 5
4420000 1881 1119 20 5
4425000 1887 1113 20 5
4430000 1883 1117 20 5
4435000 1886 1114 20 5
4440000 1907 1093 20 5
4445000 1888 1112 20 5
4450000 1896 1104 20 5
4455000 1910 1090 20 5
4460000 1890 1110 20 5
4465000 1893 1107 20 5
4470000 1905 1095 20 5
4475000 1886 1114 20 5
4480000 1901 1099 20 5
4485000 1893 1107 20 5
4490000 1904 1096 20 5
4495000 1900 1100 20 5
4500000 1907 1093 20 5
4505000 1887 1113 20 5
4510000 1891 1109 20 5
4515000 1903 1097 20 5
4520000 1891 1109 20 5
4525000 1899 1101 20 5
4530000 1897 1103 20 5
4535000 1891 1109 20 5
4540000 1898 1102 20 5
4545000 1895 1105 20 5
4550000 1890 1110 20 5
4555000 1881 1119 20 5
4560000 1890 1110 20 5
4565000 1892 1108 20 5
4570000 1903 1097 20 5
4575000 1900 1100 20 5
4580000 1894 1106 20 5
4585000 1884 1116 20 5
4590000 1894 1106 20 5
4595000 1902 1098 20 5
4600000 1903 1097 20 5
4605000 1900 1100 20 5
4610000 1898 1102 20 5
4615000 1902 1098 20 5
4620000 1902 1098 20 5
4625000 1903 1097 20 5
4630000 1904 1096 20 5
4635000 1915 1085 20 5
4640000 1915 1085 20 5
4645000 1922 1078 20 5
4650000 1916 1084 20 5
4655000 1908 1092 20 5
4660000 1916 1084 20 5
4665000 1927 1073 20 5
4670000 1917 1083 20 5
4675000 1922 1078 20 5
4680000 1926 1074 20 5
4685000 1915 1085 20 5
4690000 1900 1100 20 5
4695000 1918 1082 20 5
4700000 1907 1093 20 5
4705000 1919 1081 20 5
4710000 1917 1083 20 5
4715000 1932 1068 20 5
4720000 1913 1087 20 5
4725000 1904 1096 20 5
4730000 1912 1088 20 5
4735000 1906 1094 20 5
4740000 1904 1096 20 5
4745000 1918 1082 20 5
4750000 1921 1079 20 5
4755000 1914 1086 20 5
4760000 1928 1072 20 5
4765000 1924 1076 20 5
4770000 1912 1088 20 5
4775000 1927 1073 20 5
4780000 1924 1076 20 5
4785000 1923 1077 20 5
4790000 1917 1083 20 5
4795000 1929 1071 20 5
4800000 1918 1082 20 5
4805000 1930 1070 20 5
4810000 1928 1072 20 5
4815000 1929 1071 20 5
4820000 1932 1068 20 5
4825000 1925 1075 20 5
4830000 1923 1077 20 5
4835000 1910 1090 20 5
4840000 1914 1086 20 5
4845000 1912 1088 20 5
4850000 1910 1090 20 5
4855000 1923 1077 20 5
4860000 1918 1082 20 5
4865000 1926 1074 20 5
4870000 1917 1083 20 5
4875000 1923 1077 20 5
4880000 1919 1081 20 5
4885000 1916 1084 20 5
4890000 1914 1086 20 5
4895000 1914 1086 20 5
4900000 1912 1088 20 5
4905000 1920 1080 20 5
